"","Transect","RouteNumber","Year","CountryNum","TA_ALL"
"10779",14190.2008,14190,2008,840,86
"10780",14190.2009,14190,2009,840,115
"10781",14190.201,14190,2010,840,120
"10782",14190.2011,14190,2011,840,77
"10783",14190.2012,14190,2012,840,106
"10784",14190.2013,14190,2013,840,92
"10785",14190.2014,14190,2014,840,100
"10786",14190.2015,14190,2015,840,69
"10787",14190.2016,14190,2016,840,55
"10788",14190.2017,14190,2017,840,91
"10789",14190.2018,14190,2018,840,82
"10790",14190.2019,14190,2019,840,43
"10791",14191.1997,14191,1997,840,53
"10792",14191.1998,14191,1998,840,37
"10793",14191.1999,14191,1999,840,49
"10794",14191.2,14191,2000,840,39
"10795",14191.2001,14191,2001,840,30
"10796",14191.2002,14191,2002,840,58
"10797",14191.2003,14191,2003,840,51
"10798",14191.2005,14191,2005,840,82
"10799",14191.2006,14191,2006,840,83
"10800",14191.2007,14191,2007,840,52
"10801",14191.2008,14191,2008,840,62
"10802",14191.2009,14191,2009,840,51
"10803",14191.2011,14191,2011,840,70
"10804",14191.2015,14191,2015,840,24
"10805",14191.2016,14191,2016,840,40
"10806",14191.2017,14191,2017,840,35
"10807",14191.2018,14191,2018,840,37
"10808",14191.2019,14191,2019,840,31
"10809",14192.1997,14192,1997,840,22
"10810",14192.1998,14192,1998,840,28
"10811",14192.1999,14192,1999,840,20
"10812",14192.2,14192,2000,840,23
"10813",14192.2001,14192,2001,840,17
"10814",14192.2002,14192,2002,840,8
"10815",14192.2003,14192,2003,840,24
"10816",14192.2004,14192,2004,840,19
"10817",14192.2005,14192,2005,840,22
"10818",14192.2009,14192,2009,840,31
"10819",14192.201,14192,2010,840,29
"10820",14192.2011,14192,2011,840,43
"10821",14192.2012,14192,2012,840,28
"10822",14192.2016,14192,2016,840,24
"10823",14192.2018,14192,2018,840,7
"10824",14192.2019,14192,2019,840,28
"10825",14193.1997,14193,1997,840,55
"10826",14193.1998,14193,1998,840,90
"10827",14193.1999,14193,1999,840,72
"10828",14193.2,14193,2000,840,100
"10829",14193.2001,14193,2001,840,87
"10830",14193.2002,14193,2002,840,91
"10831",14193.2003,14193,2003,840,93
"10832",14193.2004,14193,2004,840,109
"10833",14193.2005,14193,2005,840,78
"10834",14193.2006,14193,2006,840,202
"10835",14193.2007,14193,2007,840,100
"10836",14193.2008,14193,2008,840,101
"10837",14193.2009,14193,2009,840,119
"10838",14193.201,14193,2010,840,110
"10839",14193.2011,14193,2011,840,91
"10840",14193.2012,14193,2012,840,89
"10841",14193.2013,14193,2013,840,32
"10842",14193.2014,14193,2014,840,89
"10843",14193.2015,14193,2015,840,71
"10844",14193.2016,14193,2016,840,25
"10845",14193.2017,14193,2017,840,49
"10846",14193.2018,14193,2018,840,30
"10847",14193.2019,14193,2019,840,46
"10848",14194.2002,14194,2002,840,2
"10849",14194.2003,14194,2003,840,2
"10850",14194.2004,14194,2004,840,0
"10851",14194.2005,14194,2005,840,1
"10852",14194.2006,14194,2006,840,1
"10853",14194.2007,14194,2007,840,0
"10854",14194.2008,14194,2008,840,0
"10855",14194.2009,14194,2009,840,2
"10856",14194.201,14194,2010,840,0
"10857",14194.2011,14194,2011,840,0
"10858",14194.2012,14194,2012,840,1
"10859",14194.2013,14194,2013,840,2
"10860",14194.2014,14194,2014,840,0
"10861",14194.2015,14194,2015,840,0
"10862",14194.2016,14194,2016,840,0
"10863",14194.2017,14194,2017,840,1
"10864",14194.2018,14194,2018,840,1
"10865",14194.2019,14194,2019,840,1
"10866",14195.1997,14195,1997,840,88
"10867",14195.2005,14195,2005,840,63
"10868",14195.2006,14195,2006,840,59
"10869",14195.2007,14195,2007,840,20
"10870",14195.2008,14195,2008,840,38
"10871",14195.2009,14195,2009,840,43
"10872",14195.2012,14195,2012,840,50
"10873",14195.2013,14195,2013,840,96
"10874",14195.2014,14195,2014,840,62
"10875",14195.2015,14195,2015,840,55
"10876",14195.2016,14195,2016,840,84
"10877",14195.2017,14195,2017,840,77
"10878",14195.2018,14195,2018,840,115
"10879",14195.2019,14195,2019,840,77
"10880",14197.1997,14197,1997,840,130
"10881",14198.1997,14198,1997,840,137
"10882",14198.1998,14198,1998,840,188
"10883",14198.1999,14198,1999,840,230
"10884",14198.2,14198,2000,840,127
"10885",14198.2001,14198,2001,840,136
"10886",14198.2002,14198,2002,840,115
"10887",14198.2003,14198,2003,840,185
"10888",14198.2004,14198,2004,840,131
"10889",14198.2005,14198,2005,840,160
"10890",14198.2006,14198,2006,840,214
"10891",14198.2007,14198,2007,840,166
"10892",14198.2008,14198,2008,840,178
"10893",14198.2009,14198,2009,840,246
"10894",14198.201,14198,2010,840,280
"10895",14198.2011,14198,2011,840,273
"10896",14198.2012,14198,2012,840,178
"10897",14198.2013,14198,2013,840,265
"10898",14198.2014,14198,2014,840,379
"10899",14198.2015,14198,2015,840,156
"10900",14198.2016,14198,2016,840,236
"10901",14198.2017,14198,2017,840,363
"10902",14198.2018,14198,2018,840,276
"10903",14198.2019,14198,2019,840,257
"10904",14199.1997,14199,1997,840,1
"10905",14199.1998,14199,1998,840,11
"10906",14199.1999,14199,1999,840,5
"10907",14199.2,14199,2000,840,4
"10908",14199.2002,14199,2002,840,7
"10909",14199.2003,14199,2003,840,5
"10910",14199.2004,14199,2004,840,0
"10911",14199.2005,14199,2005,840,5
"10912",14199.2006,14199,2006,840,4
"10913",14199.2007,14199,2007,840,0
"10914",14199.2008,14199,2008,840,3
"10915",14199.2009,14199,2009,840,3
"10916",14199.201,14199,2010,840,4
"10917",14199.2011,14199,2011,840,1
"10918",14199.2012,14199,2012,840,3
"10919",14199.2013,14199,2013,840,2
"10920",14199.2014,14199,2014,840,2
"10921",14199.2015,14199,2015,840,3
"10922",14199.2016,14199,2016,840,0
"10923",14199.2017,14199,2017,840,2
"10924",14199.2018,14199,2018,840,5
"10925",14199.2019,14199,2019,840,2
"10926",14200.1997,14200,1997,840,15
"10927",14200.1999,14200,1999,840,10
"10928",14200.2001,14200,2001,840,4
"10929",14200.2003,14200,2003,840,4
"10930",14200.2004,14200,2004,840,1
"10931",14200.2006,14200,2006,840,3
"10932",14200.2011,14200,2011,840,4
"10933",14200.2012,14200,2012,840,5
"10934",14200.2013,14200,2013,840,8
"10935",14200.2014,14200,2014,840,14
"10936",14200.2015,14200,2015,840,11
"10937",14200.2017,14200,2017,840,6
"10938",14200.2018,14200,2018,840,4
"10939",14201.1997,14201,1997,840,10
"10940",14201.1998,14201,1998,840,11
"10941",14201.1999,14201,1999,840,14
"10942",14201.2,14201,2000,840,1
"10943",14201.2001,14201,2001,840,0
"10944",14201.2002,14201,2002,840,2
"10945",14201.2003,14201,2003,840,10
"10946",14201.2004,14201,2004,840,0
"10947",14201.2005,14201,2005,840,15
"10948",14201.2006,14201,2006,840,15
"10949",14201.2007,14201,2007,840,0
"10950",14201.2012,14201,2012,840,17
"10951",14201.2013,14201,2013,840,1
"10952",14201.2014,14201,2014,840,4
"10953",14201.2015,14201,2015,840,24
"10954",14201.2016,14201,2016,840,35
"10955",14201.2017,14201,2017,840,29
"10956",14201.2018,14201,2018,840,36
"10957",14202.1997,14202,1997,840,3
"10958",14202.2001,14202,2001,840,4
"10959",14202.2002,14202,2002,840,9
"10960",14202.2003,14202,2003,840,14
"10961",14202.2004,14202,2004,840,5
"10962",14204.2003,14204,2003,840,231
"10963",14204.2004,14204,2004,840,330
"10964",14204.2007,14204,2007,840,436
"10965",14205.1997,14205,1997,840,9
"10966",14205.1998,14205,1998,840,10
"10967",14205.1999,14205,1999,840,11
"10968",14205.2,14205,2000,840,5
"10969",14205.2001,14205,2001,840,5
"10970",14205.2002,14205,2002,840,10
"10971",14205.2003,14205,2003,840,11
"10972",14205.2004,14205,2004,840,36
"10973",14205.2005,14205,2005,840,18
"10974",14205.2006,14205,2006,840,28
"10975",14205.2007,14205,2007,840,11
"10976",14205.2008,14205,2008,840,8
"10977",14205.2009,14205,2009,840,15
"10978",14205.201,14205,2010,840,5
"10979",14205.2011,14205,2011,840,5
"10980",14205.2014,14205,2014,840,0
"10981",14207.2017,14207,2017,840,16
"10982",14207.2018,14207,2018,840,14
"10983",14210.2001,14210,2001,840,4
"10984",14210.2003,14210,2003,840,9
"10985",14210.2004,14210,2004,840,15
"10986",14210.2009,14210,2009,840,16
"10987",14210.2011,14210,2011,840,20
"10988",14220.2006,14220,2006,840,46
"10989",14220.2007,14220,2007,840,46
"10990",14220.2008,14220,2008,840,57
"10991",14220.2009,14220,2009,840,47
"10992",14220.2015,14220,2015,840,68
"10993",14220.2016,14220,2016,840,33
"10994",14220.2017,14220,2017,840,73
"10995",14220.2018,14220,2018,840,55
"10996",14221.1997,14221,1997,840,2
"10997",14221.1999,14221,1999,840,1
"10998",14221.2,14221,2000,840,0
"10999",14221.2003,14221,2003,840,4
"11000",14221.2005,14221,2005,840,16
"11001",14221.2006,14221,2006,840,11
"11002",14221.2007,14221,2007,840,12
"11003",14221.2008,14221,2008,840,14
"11004",14221.2009,14221,2009,840,20
"11005",14221.201,14221,2010,840,9
"11006",14221.2011,14221,2011,840,18
"11007",14221.2012,14221,2012,840,14
"11008",14221.2013,14221,2013,840,12
"11009",14221.2014,14221,2014,840,16
"11010",14221.2015,14221,2015,840,13
"11011",14221.2016,14221,2016,840,13
"11012",14221.2017,14221,2017,840,5
"11013",14221.2018,14221,2018,840,9
"11014",14225.2005,14225,2005,840,69
"11015",14225.2006,14225,2006,840,85
"11016",14225.2007,14225,2007,840,152
"11017",14225.2008,14225,2008,840,71
"11018",14225.2009,14225,2009,840,109
"11019",14225.201,14225,2010,840,126
"11020",14225.2011,14225,2011,840,149
"11021",14226.2005,14226,2005,840,122
"11022",14226.2006,14226,2006,840,152
"11023",14226.2007,14226,2007,840,118
"11024",14226.2008,14226,2008,840,186
"11025",14226.2009,14226,2009,840,112
"11026",14226.201,14226,2010,840,107
"11027",14226.2011,14226,2011,840,215
"11028",14226.2012,14226,2012,840,118
"11029",14226.2013,14226,2013,840,105
"11030",14226.2014,14226,2014,840,108
"11031",14226.2015,14226,2015,840,81
"11032",14226.2016,14226,2016,840,69
"11033",14226.2017,14226,2017,840,134
"11034",14226.2018,14226,2018,840,83
"11035",14226.2019,14226,2019,840,77
"11036",14231.2013,14231,2013,840,41
"11037",14231.2014,14231,2014,840,53
"11038",14231.2016,14231,2016,840,43
"11039",14240.2013,14240,2013,840,119
"11040",14240.2014,14240,2014,840,74
"11041",14240.2015,14240,2015,840,71
"11042",14240.2016,14240,2016,840,77
"11043",14240.2017,14240,2017,840,113
"11044",14240.2018,14240,2018,840,67
"11045",14240.2019,14240,2019,840,81
"11046",14245.1997,14245,1997,840,369
"11047",14245.1999,14245,1999,840,363
"11048",14245.2017,14245,2017,840,109
"11049",14245.2018,14245,2018,840,143
"11050",14245.2019,14245,2019,840,120
"11051",14252.2012,14252,2012,840,267
"11052",14252.2013,14252,2013,840,143
"11053",14252.2014,14252,2014,840,147
"11054",14252.2015,14252,2015,840,62
"11055",14252.2016,14252,2016,840,228
"11056",14252.2017,14252,2017,840,109
"11057",14252.2018,14252,2018,840,94
"11058",14252.2019,14252,2019,840,107
"11059",14267.2014,14267,2014,840,1
"11060",14302.2005,14302,2005,840,19
"11061",14302.2006,14302,2006,840,16
"11062",14302.2007,14302,2007,840,9
"11063",14302.2008,14302,2008,840,21
"11064",14302.2009,14302,2009,840,23
"11065",14302.201,14302,2010,840,19
"11066",14302.2011,14302,2011,840,9
"11067",14302.2012,14302,2012,840,10
"11068",14302.2013,14302,2013,840,19
"11069",14302.2014,14302,2014,840,20
"11070",14302.2015,14302,2015,840,15
"11071",14302.2016,14302,2016,840,10
"11072",14302.2018,14302,2018,840,14
"11073",14302.2019,14302,2019,840,11
"11074",14303.1997,14303,1997,840,192
"11075",14303.1998,14303,1998,840,154
"11076",14303.1999,14303,1999,840,75
"11077",14303.2002,14303,2002,840,144
"11078",14303.2003,14303,2003,840,195
"11079",14303.2004,14303,2004,840,151
"11080",14303.2006,14303,2006,840,212
"11081",14303.2009,14303,2009,840,57
"11082",14308.1997,14308,1997,840,5
"11083",14308.1999,14308,1999,840,0
"11084",14308.2,14308,2000,840,0
"11085",14308.2001,14308,2001,840,0
"11086",14308.2002,14308,2002,840,0
"11087",14308.2003,14308,2003,840,3
"11088",14308.2004,14308,2004,840,1
"11089",14308.2005,14308,2005,840,2
"11090",14308.2006,14308,2006,840,2
"11091",14308.2007,14308,2007,840,2
"11092",14308.2008,14308,2008,840,0
"11093",14308.2009,14308,2009,840,0
"11094",14308.2012,14308,2012,840,2
"11095",14308.2013,14308,2013,840,0
"11096",14308.2014,14308,2014,840,0
"11097",14308.2018,14308,2018,840,0
"11098",14308.2019,14308,2019,840,1
"11099",14313.1998,14313,1998,840,20
"11100",14313.1999,14313,1999,840,20
"11101",14313.2,14313,2000,840,27
"11102",14313.2001,14313,2001,840,26
"11103",14313.2002,14313,2002,840,28
"11104",14313.2003,14313,2003,840,46
"11105",14313.2004,14313,2004,840,35
"11106",14313.2005,14313,2005,840,30
"11107",14313.2012,14313,2012,840,25
"11108",14313.2013,14313,2013,840,13
"11109",14313.2014,14313,2014,840,20
"11110",14313.2015,14313,2015,840,35
"11111",14313.2016,14313,2016,840,26
"11112",14313.2017,14313,2017,840,35
"11113",14319.1997,14319,1997,840,2
"11114",14319.2001,14319,2001,840,1
"11115",14319.2002,14319,2002,840,1
"11116",14319.2003,14319,2003,840,5
"11117",14319.2004,14319,2004,840,2
"11118",14319.2005,14319,2005,840,1
"11119",14319.2006,14319,2006,840,1
"11120",14319.2007,14319,2007,840,0
"11121",14319.2008,14319,2008,840,1
"11122",14319.2009,14319,2009,840,1
"11123",14319.201,14319,2010,840,2
"11124",14319.2011,14319,2011,840,1
"11125",14319.2012,14319,2012,840,1
"11126",14319.2013,14319,2013,840,1
"11127",14319.2014,14319,2014,840,1
"11128",14319.2015,14319,2015,840,0
"11129",14319.2016,14319,2016,840,1
"11130",14319.2017,14319,2017,840,0
"11131",14319.2018,14319,2018,840,0
"11132",14319.2019,14319,2019,840,0
"11133",14320.2007,14320,2007,840,76
"11134",14320.2009,14320,2009,840,125
"11135",14320.2013,14320,2013,840,118
"11136",14320.2014,14320,2014,840,64
"11137",14321.2019,14321,2019,840,12
"11138",14341.1997,14341,1997,840,32
"11139",14341.2006,14341,2006,840,78
"11140",14341.2007,14341,2007,840,37
"11141",14341.2008,14341,2008,840,55
"11142",14341.2009,14341,2009,840,41
"11143",14341.201,14341,2010,840,56
"11144",14341.2012,14341,2012,840,45
"11145",14341.2013,14341,2013,840,43
"11146",14341.2014,14341,2014,840,50
"11147",14341.2015,14341,2015,840,25
"11148",14341.2016,14341,2016,840,30
"11149",14341.2017,14341,2017,840,16
"11150",14341.2019,14341,2019,840,35
"11151",14345.2014,14345,2014,840,49
"11152",14345.2015,14345,2015,840,34
"11153",14345.2016,14345,2016,840,29
"11154",14345.2017,14345,2017,840,34
"11155",14345.2018,14345,2018,840,47
"11156",14345.2019,14345,2019,840,46
"11157",14352.1997,14352,1997,840,172
"11158",14352.1998,14352,1998,840,173
"11159",14352.2002,14352,2002,840,174
"11160",14352.2005,14352,2005,840,226
"11161",14352.2007,14352,2007,840,208
"11162",14352.2008,14352,2008,840,195
"11163",14352.2009,14352,2009,840,276
"11164",14352.201,14352,2010,840,187
"11165",14352.2013,14352,2013,840,224
"11166",14352.2014,14352,2014,840,200
"11167",14352.2015,14352,2015,840,284
"11168",14357.2002,14357,2002,840,56
"11169",14357.2008,14357,2008,840,19
"11170",14357.2009,14357,2009,840,14
"11171",14357.201,14357,2010,840,17
"11172",14357.2011,14357,2011,840,28
"11173",14357.2012,14357,2012,840,23
"11174",14357.2013,14357,2013,840,28
"11175",14357.2014,14357,2014,840,20
"11176",14357.2015,14357,2015,840,16
"11177",14357.2016,14357,2016,840,12
"11178",14357.2017,14357,2017,840,7
"11179",14357.2018,14357,2018,840,8
"11180",14366.2012,14366,2012,840,3
"11181",14366.2013,14366,2013,840,1
"11182",14366.2014,14366,2014,840,8
"11183",14366.2015,14366,2015,840,14
"11184",14366.2016,14366,2016,840,14
"11185",14366.2017,14366,2017,840,10
"11186",14366.2018,14366,2018,840,4
"11187",14366.2019,14366,2019,840,13
"11188",14401.2002,14401,2002,840,6
"11189",14401.2003,14401,2003,840,3
"11190",14401.2004,14401,2004,840,6
"11191",14401.2006,14401,2006,840,3
"11192",14401.2011,14401,2011,840,1
"11193",14401.2012,14401,2012,840,3
"11194",14401.2014,14401,2014,840,1
"11195",14402.1997,14402,1997,840,18
"11196",14402.2002,14402,2002,840,15
"11197",14402.2003,14402,2003,840,19
"11198",14402.2004,14402,2004,840,20
"11199",14402.2006,14402,2006,840,10
"11200",14402.2011,14402,2011,840,18
"11201",14402.2012,14402,2012,840,20
"11202",14402.2014,14402,2014,840,18
"11203",14403.2002,14403,2002,840,7
"11204",14403.2003,14403,2003,840,8
"11205",14403.2005,14403,2005,840,9
"11206",14403.2006,14403,2006,840,4
"11207",14403.2007,14403,2007,840,3
"11208",14403.2012,14403,2012,840,1
"11209",14403.2013,14403,2013,840,0
"11210",14404.1999,14404,1999,840,0
"11211",14404.2,14404,2000,840,2
"11212",14404.2001,14404,2001,840,3
"11213",14404.2002,14404,2002,840,5
"11214",14404.2003,14404,2003,840,2
"11215",14404.2004,14404,2004,840,2
"11216",14404.2005,14404,2005,840,2
"11217",14404.2006,14404,2006,840,6
"11218",14404.2007,14404,2007,840,4
"11219",14404.2012,14404,2012,840,3
"11220",14404.2013,14404,2013,840,0
"11221",14404.2014,14404,2014,840,3
"11222",14405.2,14405,2000,840,1
"11223",14405.2001,14405,2001,840,6
"11224",14405.2002,14405,2002,840,1
"11225",14405.2003,14405,2003,840,6
"11226",14405.2005,14405,2005,840,1
"11227",14405.2006,14405,2006,840,2
"11228",14405.2007,14405,2007,840,3
"11229",14405.2009,14405,2009,840,5
"11230",14405.201,14405,2010,840,3
"11231",14406.1997,14406,1997,840,43
"11232",14406.1998,14406,1998,840,97
"11233",14406.1999,14406,1999,840,78
"11234",14406.2,14406,2000,840,72
"11235",14406.2001,14406,2001,840,80
"11236",14406.2003,14406,2003,840,35
"11237",14406.2004,14406,2004,840,56
"11238",14406.2005,14406,2005,840,61
"11239",14406.2006,14406,2006,840,73
"11240",14406.2007,14406,2007,840,72
"11241",14406.2008,14406,2008,840,61
"11242",14406.2009,14406,2009,840,77
"11243",14406.201,14406,2010,840,81
"11244",14406.2011,14406,2011,840,89
"11245",14406.2012,14406,2012,840,57
"11246",14406.2013,14406,2013,840,80
"11247",14406.2014,14406,2014,840,25
"11248",14406.2015,14406,2015,840,76
"11249",14406.2016,14406,2016,840,60
"11250",14406.2017,14406,2017,840,75
"11251",14406.2018,14406,2018,840,66
"11252",14406.2019,14406,2019,840,67
"11253",14407.2002,14407,2002,840,11
"11254",14407.2003,14407,2003,840,11
"11255",14407.2005,14407,2005,840,10
"11256",14407.2006,14407,2006,840,19
"11257",14407.2007,14407,2007,840,32
"11258",14407.2009,14407,2009,840,6
"11259",14407.201,14407,2010,840,6
"11260",14407.2011,14407,2011,840,7
"11261",14407.2012,14407,2012,840,10
"11262",14407.2013,14407,2013,840,14
"11263",14407.2014,14407,2014,840,19
"11264",14407.2015,14407,2015,840,19
"11265",14407.2016,14407,2016,840,15
"11266",14407.2017,14407,2017,840,17
"11267",14407.2019,14407,2019,840,28
"11268",14408.1997,14408,1997,840,173
"11269",14408.1998,14408,1998,840,69
"11270",14408.1999,14408,1999,840,97
"11271",14408.2001,14408,2001,840,64
"11272",14408.2002,14408,2002,840,117
"11273",14408.201,14408,2010,840,51
"11274",14408.2011,14408,2011,840,77
"11275",14408.2012,14408,2012,840,99
"11276",14408.2013,14408,2013,840,74
"11277",14408.2014,14408,2014,840,61
"11278",14408.2015,14408,2015,840,76
"11279",14408.2016,14408,2016,840,76
"11280",14408.2017,14408,2017,840,66
"11281",14408.2018,14408,2018,840,69
"11282",14408.2019,14408,2019,840,71
"11283",14409.1998,14409,1998,840,6
"11284",14409.1999,14409,1999,840,4
"11285",14409.2,14409,2000,840,2
"11286",14409.2001,14409,2001,840,4
"11287",14409.2002,14409,2002,840,7
"11288",14409.2003,14409,2003,840,2
"11289",14409.2004,14409,2004,840,1
"11290",14409.2005,14409,2005,840,2
"11291",14409.2007,14409,2007,840,28
"11292",14409.2008,14409,2008,840,10
"11293",14409.2009,14409,2009,840,0
"11294",14409.201,14409,2010,840,8
"11295",14409.2011,14409,2011,840,14
"11296",14409.2013,14409,2013,840,11
"11297",14409.2016,14409,2016,840,10
"11298",14410.2002,14410,2002,840,37
"11299",14410.2003,14410,2003,840,32
"11300",14410.2004,14410,2004,840,23
"11301",14410.2005,14410,2005,840,35
"11302",14410.2006,14410,2006,840,34
"11303",14410.2007,14410,2007,840,18
"11304",14410.201,14410,2010,840,48
"11305",14410.2011,14410,2011,840,25
"11306",14411.1998,14411,1998,840,10
"11307",14411.1999,14411,1999,840,3
"11308",14411.2,14411,2000,840,3
"11309",14411.2001,14411,2001,840,0
"11310",14411.2002,14411,2002,840,2
"11311",14411.2003,14411,2003,840,8
"11312",14411.2004,14411,2004,840,2
"11313",14411.2005,14411,2005,840,15
"11314",14411.2006,14411,2006,840,6
"11315",14411.2007,14411,2007,840,1
"11316",14411.2008,14411,2008,840,5
"11317",14411.2009,14411,2009,840,3
"11318",14411.201,14411,2010,840,4
"11319",14411.2011,14411,2011,840,2
"11320",14412.1998,14412,1998,840,68
"11321",14412.2,14412,2000,840,10
"11322",14412.2006,14412,2006,840,84
"11323",14412.2007,14412,2007,840,53
"11324",14412.201,14412,2010,840,24
"11325",14412.2011,14412,2011,840,24
"11326",14413.1997,14413,1997,840,4
"11327",14413.1999,14413,1999,840,2
"11328",14413.2013,14413,2013,840,0
"11329",14413.2016,14413,2016,840,4
"11330",14413.2017,14413,2017,840,0
"11331",14414.1997,14414,1997,840,9
"11332",14414.1998,14414,1998,840,11
"11333",14414.1999,14414,1999,840,9
"11334",14414.2,14414,2000,840,16
"11335",14414.2001,14414,2001,840,3
"11336",14414.2002,14414,2002,840,11
"11337",14414.2003,14414,2003,840,8
"11338",14414.2004,14414,2004,840,5
"11339",14414.2005,14414,2005,840,5
"11340",14414.2006,14414,2006,840,4
"11341",14414.2007,14414,2007,840,5
"11342",14414.2008,14414,2008,840,4
"11343",14414.2009,14414,2009,840,6
"11344",14414.201,14414,2010,840,7
"11345",14414.2011,14414,2011,840,5
"11346",14415.1998,14415,1998,840,6
"11347",14415.2,14415,2000,840,15
"11348",14415.2001,14415,2001,840,12
"11349",14415.2003,14415,2003,840,5
"11350",14415.2004,14415,2004,840,6
"11351",14415.2007,14415,2007,840,8
"11352",14415.2008,14415,2008,840,5
"11353",14415.2009,14415,2009,840,12
"11354",14415.201,14415,2010,840,6
"11355",14415.2011,14415,2011,840,15
"11356",14415.2012,14415,2012,840,7
"11357",14415.2013,14415,2013,840,16
"11358",14415.2014,14415,2014,840,19
"11359",14415.2015,14415,2015,840,69
"11360",14415.2016,14415,2016,840,15
"11361",14415.2017,14415,2017,840,6
"11362",14415.2018,14415,2018,840,19
"11363",14415.2019,14415,2019,840,11
"11364",14416.1999,14416,1999,840,46
"11365",14416.2004,14416,2004,840,16
"11366",14416.2005,14416,2005,840,29
"11367",14416.2008,14416,2008,840,22
"11368",14416.2009,14416,2009,840,26
"11369",14416.201,14416,2010,840,20
"11370",14416.2011,14416,2011,840,76
"11371",14416.2012,14416,2012,840,51
"11372",14416.2013,14416,2013,840,62
"11373",14416.2014,14416,2014,840,60
"11374",14416.2015,14416,2015,840,104
"11375",14416.2016,14416,2016,840,77
"11376",14416.2017,14416,2017,840,36
"11377",14416.2018,14416,2018,840,17
"11378",14416.2019,14416,2019,840,5
"11379",14417.1997,14417,1997,840,74
"11380",14417.1998,14417,1998,840,58
"11381",14417.1999,14417,1999,840,87
"11382",14417.2,14417,2000,840,78
"11383",14417.2001,14417,2001,840,64
"11384",14417.2002,14417,2002,840,81
"11385",14417.2003,14417,2003,840,73
"11386",14417.2004,14417,2004,840,56
"11387",14417.2005,14417,2005,840,48
"11388",14417.2006,14417,2006,840,73
"11389",14417.2007,14417,2007,840,59
"11390",14417.2008,14417,2008,840,69
"11391",14417.2009,14417,2009,840,94
"11392",14417.2012,14417,2012,840,73
"11393",14417.2013,14417,2013,840,72
"11394",14417.2014,14417,2014,840,63
"11395",14417.2015,14417,2015,840,96
"11396",14417.2016,14417,2016,840,65
"11397",14417.2017,14417,2017,840,52
"11398",14417.2018,14417,2018,840,67
"11399",14417.2019,14417,2019,840,78
"11400",14418.1997,14418,1997,840,20
"11401",14418.1998,14418,1998,840,26
"11402",14418.1999,14418,1999,840,25
"11403",14418.2,14418,2000,840,19
"11404",14418.2001,14418,2001,840,21
"11405",14418.2002,14418,2002,840,26
"11406",14418.2003,14418,2003,840,28
"11407",14418.2004,14418,2004,840,31
"11408",14418.2005,14418,2005,840,23
"11409",14418.2007,14418,2007,840,18
"11410",14418.2008,14418,2008,840,24
"11411",14418.2009,14418,2009,840,29
"11412",14418.201,14418,2010,840,16
"11413",14418.2012,14418,2012,840,29
"11414",14418.2013,14418,2013,840,28
"11415",14418.2014,14418,2014,840,21
"11416",14418.2015,14418,2015,840,19
"11417",14418.2016,14418,2016,840,27
"11418",14418.2017,14418,2017,840,15
"11419",14418.2018,14418,2018,840,36
"11420",14418.2019,14418,2019,840,29
"11421",14419.1997,14419,1997,840,0
"11422",14419.1998,14419,1998,840,0
"11423",14419.1999,14419,1999,840,6
"11424",14419.2,14419,2000,840,3
"11425",14419.2001,14419,2001,840,3
"11426",14419.2002,14419,2002,840,4
"11427",14419.2003,14419,2003,840,5
"11428",14419.2004,14419,2004,840,13
"11429",14419.2005,14419,2005,840,2
"11430",14419.2006,14419,2006,840,0
"11431",14419.2007,14419,2007,840,0
"11432",14419.2008,14419,2008,840,2
"11433",14419.2009,14419,2009,840,4
"11434",14419.201,14419,2010,840,4
"11435",14419.2011,14419,2011,840,1
"11436",14419.2012,14419,2012,840,4
"11437",14419.2013,14419,2013,840,1
"11438",14419.2014,14419,2014,840,2
"11439",14419.2015,14419,2015,840,7
"11440",14419.2016,14419,2016,840,3
"11441",14419.2017,14419,2017,840,3
"11442",14419.2018,14419,2018,840,2
"11443",14419.2019,14419,2019,840,2
"11444",14420.1997,14420,1997,840,8
"11445",14420.1998,14420,1998,840,13
"11446",14420.1999,14420,1999,840,11
"11447",14420.2,14420,2000,840,12
"11448",14420.2001,14420,2001,840,12
"11449",14420.2002,14420,2002,840,7
"11450",14420.2003,14420,2003,840,10
"11451",14420.2004,14420,2004,840,8
"11452",14420.2005,14420,2005,840,7
"11453",14420.2006,14420,2006,840,15
"11454",14420.2007,14420,2007,840,9
"11455",14420.2008,14420,2008,840,6
"11456",14420.2009,14420,2009,840,9
"11457",14420.201,14420,2010,840,6
"11458",14420.2011,14420,2011,840,8
"11459",14420.2012,14420,2012,840,7
"11460",14420.2013,14420,2013,840,6
"11461",14420.2014,14420,2014,840,8
"11462",14420.2015,14420,2015,840,4
"11463",14420.2016,14420,2016,840,3
"11464",14420.2017,14420,2017,840,5
"11465",14420.2018,14420,2018,840,5
"11466",14420.2019,14420,2019,840,4
"11467",14421.1997,14421,1997,840,77
"11468",14421.1998,14421,1998,840,55
"11469",14421.1999,14421,1999,840,56
"11470",14421.2,14421,2000,840,34
"11471",14421.2001,14421,2001,840,33
"11472",14421.2002,14421,2002,840,52
"11473",14421.2003,14421,2003,840,29
"11474",14421.2004,14421,2004,840,42
"11475",14421.2005,14421,2005,840,80
"11476",14421.2006,14421,2006,840,76
"11477",14421.2007,14421,2007,840,64
"11478",14421.2008,14421,2008,840,105
"11479",14421.2009,14421,2009,840,123
