"","Transect","RouteNumber","Year","CountryNum","Richness_ALL"
"11417",14432.2001,14432,2001,840,17
"11418",14432.2002,14432,2002,840,17
"11419",14432.2003,14432,2003,840,14
"11420",14432.2004,14432,2004,840,12
"11421",14432.2005,14432,2005,840,13
"11422",14432.2006,14432,2006,840,17
"11423",14432.2007,14432,2007,840,14
"11424",14433.1998,14433,1998,840,11
"11425",14433.2008,14433,2008,840,4
"11426",14433.2009,14433,2009,840,3
"11427",14434.1999,14434,1999,840,19
"11428",14434.2,14434,2000,840,21
"11429",14434.2001,14434,2001,840,19
"11430",14434.2002,14434,2002,840,23
"11431",14434.2003,14434,2003,840,15
"11432",14434.2004,14434,2004,840,18
"11433",14434.2005,14434,2005,840,18
"11434",14434.2006,14434,2006,840,20
"11435",14434.2007,14434,2007,840,21
"11436",14434.2008,14434,2008,840,20
"11437",14434.2009,14434,2009,840,21
"11438",14434.201,14434,2010,840,22
"11439",14434.2011,14434,2011,840,18
"11440",14434.2012,14434,2012,840,22
"11441",14434.2013,14434,2013,840,23
"11442",14434.2014,14434,2014,840,22
"11443",14434.2015,14434,2015,840,21
"11444",14434.2017,14434,2017,840,21
"11445",14434.2018,14434,2018,840,18
"11446",14434.2019,14434,2019,840,14
"11447",14435.1997,14435,1997,840,18
"11448",14435.1998,14435,1998,840,16
"11449",14435.1999,14435,1999,840,15
"11450",14435.2,14435,2000,840,15
"11451",14435.2001,14435,2001,840,18
"11452",14435.2002,14435,2002,840,17
"11453",14435.2003,14435,2003,840,14
"11454",14435.2004,14435,2004,840,15
"11455",14435.2005,14435,2005,840,16
"11456",14435.2006,14435,2006,840,14
"11457",14435.2007,14435,2007,840,19
"11458",14435.2008,14435,2008,840,21
"11459",14435.2009,14435,2009,840,26
"11460",14435.201,14435,2010,840,18
"11461",14435.2011,14435,2011,840,27
"11462",14435.2012,14435,2012,840,24
"11463",14435.2013,14435,2013,840,19
"11464",14435.2014,14435,2014,840,23
"11465",14435.2015,14435,2015,840,24
"11466",14435.2016,14435,2016,840,23
"11467",14435.2017,14435,2017,840,27
"11468",14435.2018,14435,2018,840,23
"11469",14435.2019,14435,2019,840,27
"11470",14436.1998,14436,1998,840,18
"11471",14436.1999,14436,1999,840,17
"11472",14436.2,14436,2000,840,12
"11473",14436.2001,14436,2001,840,15
"11474",14436.2006,14436,2006,840,12
"11475",14436.2007,14436,2007,840,14
"11476",14436.2008,14436,2008,840,14
"11477",14436.2009,14436,2009,840,14
"11478",14436.201,14436,2010,840,14
"11479",14436.2011,14436,2011,840,11
"11480",14436.2012,14436,2012,840,17
"11481",14436.2013,14436,2013,840,11
"11482",14436.2014,14436,2014,840,14
"11483",14436.2015,14436,2015,840,14
"11484",14436.2016,14436,2016,840,13
"11485",14436.2017,14436,2017,840,19
"11486",14436.2018,14436,2018,840,16
"11487",14436.2019,14436,2019,840,14
"11488",14437.2015,14437,2015,840,14
"11489",14437.2016,14437,2016,840,12
"11490",14437.2018,14437,2018,840,13
"11491",14503.201,14503,2010,840,2
"11492",14503.2011,14503,2011,840,5
"11493",14503.2012,14503,2012,840,8
"11494",14503.2013,14503,2013,840,5
"11495",14503.2014,14503,2014,840,4
"11496",14503.2015,14503,2015,840,3
"11497",14503.2016,14503,2016,840,4
"11498",14503.2017,14503,2017,840,5
"11499",14518.2005,14518,2005,840,21
"11500",14900.1997,14900,1997,840,8
"11501",14900.1998,14900,1998,840,11
"11502",14900.1999,14900,1999,840,8
"11503",14900.2,14900,2000,840,9
"11504",14900.2001,14900,2001,840,7
"11505",14900.2002,14900,2002,840,7
"11506",14900.2003,14900,2003,840,7
"11507",14900.2004,14900,2004,840,8
"11508",14900.2005,14900,2005,840,13
"11509",14900.2006,14900,2006,840,10
"11510",14900.2007,14900,2007,840,7
"11511",14900.2008,14900,2008,840,9
"11512",14900.2009,14900,2009,840,10
"11513",14900.201,14900,2010,840,13
"11514",14900.2011,14900,2011,840,14
"11515",14900.2012,14900,2012,840,13
"11516",14900.2013,14900,2013,840,13
"11517",14900.2015,14900,2015,840,13
"11518",14900.2016,14900,2016,840,11
"11519",14900.2017,14900,2017,840,11
"11520",14900.2018,14900,2018,840,9
"11521",14900.2019,14900,2019,840,10
"11522",14901.1997,14901,1997,840,16
"11523",14901.1998,14901,1998,840,11
"11524",14901.1999,14901,1999,840,8
"11525",14901.2,14901,2000,840,15
"11526",14901.2001,14901,2001,840,13
"11527",14901.2002,14901,2002,840,16
"11528",14901.2003,14901,2003,840,9
"11529",14901.2004,14901,2004,840,15
"11530",14901.2008,14901,2008,840,7
"11531",14901.2009,14901,2009,840,9
"11532",14901.201,14901,2010,840,8
"11533",14901.2011,14901,2011,840,6
"11534",14901.2012,14901,2012,840,9
"11535",14901.2013,14901,2013,840,5
"11536",14901.2014,14901,2014,840,8
"11537",14901.2015,14901,2015,840,4
"11538",14901.2016,14901,2016,840,8
"11539",14901.2017,14901,2017,840,6
"11540",14901.2018,14901,2018,840,10
"11541",14901.2019,14901,2019,840,3
"11542",14902.1997,14902,1997,840,15
"11543",14902.1998,14902,1998,840,16
"11544",14902.1999,14902,1999,840,10
"11545",14902.2,14902,2000,840,17
"11546",14902.2001,14902,2001,840,16
"11547",14902.2002,14902,2002,840,12
"11548",14902.2003,14902,2003,840,10
"11549",14902.2004,14902,2004,840,10
"11550",14902.2005,14902,2005,840,12
"11551",14902.2006,14902,2006,840,11
"11552",14902.2007,14902,2007,840,12
"11553",14902.2008,14902,2008,840,17
"11554",14902.2009,14902,2009,840,13
"11555",14902.2012,14902,2012,840,17
"11556",14902.2013,14902,2013,840,14
"11557",14902.2014,14902,2014,840,20
"11558",14902.2015,14902,2015,840,14
"11559",14902.2016,14902,2016,840,16
"11560",14902.2017,14902,2017,840,17
"11561",14907.1997,14907,1997,840,1
"11562",14907.1998,14907,1998,840,1
"11563",14907.1999,14907,1999,840,2
"11564",14907.2,14907,2000,840,1
"11565",14907.2001,14907,2001,840,0
"11566",14907.2002,14907,2002,840,1
"11567",14907.2003,14907,2003,840,0
"11568",14907.2004,14907,2004,840,0
"11569",14907.2005,14907,2005,840,0
"11570",14907.2006,14907,2006,840,0
"11571",14907.2007,14907,2007,840,0
"11572",14907.2008,14907,2008,840,0
"11573",14907.2009,14907,2009,840,0
"11574",14907.201,14907,2010,840,1
"11575",14907.2011,14907,2011,840,1
"11576",14907.2012,14907,2012,840,0
"11577",14907.2013,14907,2013,840,0
"11578",14907.2014,14907,2014,840,0
"11579",14907.2015,14907,2015,840,2
"11580",14907.2016,14907,2016,840,0
"11581",14907.2017,14907,2017,840,0
"11582",14907.2018,14907,2018,840,0
"11583",14907.2019,14907,2019,840,1
"11584",14908.1997,14908,1997,840,13
"11585",14908.1998,14908,1998,840,10
"11586",14908.1999,14908,1999,840,15
"11587",14908.2,14908,2000,840,13
"11588",14908.2001,14908,2001,840,10
"11589",14908.2002,14908,2002,840,13
"11590",14908.2003,14908,2003,840,11
"11591",14908.2004,14908,2004,840,8
"11592",14908.2005,14908,2005,840,9
"11593",14908.2006,14908,2006,840,12
"11594",14908.2007,14908,2007,840,9
"11595",14908.2008,14908,2008,840,11
"11596",14908.2009,14908,2009,840,14
"11597",14908.201,14908,2010,840,12
"11598",14909.2003,14909,2003,840,6
"11599",14909.2004,14909,2004,840,10
"11600",14909.2005,14909,2005,840,10
"11601",14909.2006,14909,2006,840,7
"11602",14909.2007,14909,2007,840,10
"11603",14909.2008,14909,2008,840,5
"11604",14909.2009,14909,2009,840,13
"11605",14918.2012,14918,2012,840,13
"11606",14918.2013,14918,2013,840,12
"11607",14953.2,14953,2000,840,16
"11608",14953.2002,14953,2002,840,12
"11609",14953.2003,14953,2003,840,10
"11610",14953.2004,14953,2004,840,19
"11611",14953.2005,14953,2005,840,15
"11612",14953.2006,14953,2006,840,18
"11613",14953.2007,14953,2007,840,16
"11614",14953.2008,14953,2008,840,19
"11615",14953.2009,14953,2009,840,19
"11616",14953.2012,14953,2012,840,14
"11617",14953.2013,14953,2013,840,17
"11618",14953.2014,14953,2014,840,25
"11619",14953.2015,14953,2015,840,22
"11620",14953.2017,14953,2017,840,21
"11621",14953.2018,14953,2018,840,23
"11622",14953.2019,14953,2019,840,21
"11623",17001.1997,17001,1997,840,0
"11624",17001.1998,17001,1998,840,1
"11625",17001.1999,17001,1999,840,1
"11626",17001.2,17001,2000,840,0
"11627",17001.2002,17001,2002,840,0
"11628",17001.2003,17001,2003,840,0
"11629",17001.2004,17001,2004,840,0
"11630",17001.2006,17001,2006,840,3
"11631",17001.2007,17001,2007,840,2
"11632",17001.2008,17001,2008,840,2
"11633",17001.201,17001,2010,840,3
"11634",17001.2011,17001,2011,840,2
"11635",17001.2012,17001,2012,840,4
"11636",17001.2013,17001,2013,840,0
"11637",17001.2014,17001,2014,840,0
"11638",17001.2015,17001,2015,840,0
"11639",17001.2016,17001,2016,840,0
"11640",17001.2017,17001,2017,840,0
"11641",17001.2018,17001,2018,840,0
"11642",17001.2019,17001,2019,840,0
"11643",17002.1997,17002,1997,840,0
"11644",17002.1998,17002,1998,840,1
"11645",17002.1999,17002,1999,840,1
"11646",17002.2001,17002,2001,840,1
"11647",17002.2003,17002,2003,840,1
"11648",17002.2004,17002,2004,840,0
"11649",17002.2005,17002,2005,840,0
"11650",17002.2006,17002,2006,840,1
"11651",17002.2007,17002,2007,840,0
"11652",17002.2008,17002,2008,840,1
"11653",17002.201,17002,2010,840,2
"11654",17002.2011,17002,2011,840,4
"11655",17002.2012,17002,2012,840,3
"11656",17002.2013,17002,2013,840,0
"11657",17002.2014,17002,2014,840,1
"11658",17002.2015,17002,2015,840,0
"11659",17002.2016,17002,2016,840,1
"11660",17002.2017,17002,2017,840,0
"11661",17002.2018,17002,2018,840,0
"11662",17002.2019,17002,2019,840,1
"11663",17003.1997,17003,1997,840,9
"11664",17003.1998,17003,1998,840,10
"11665",17003.1999,17003,1999,840,4
"11666",17003.2,17003,2000,840,8
"11667",17003.2001,17003,2001,840,9
"11668",17003.2002,17003,2002,840,10
"11669",17003.2005,17003,2005,840,11
"11670",17003.2006,17003,2006,840,11
"11671",17003.2007,17003,2007,840,10
"11672",17003.2008,17003,2008,840,10
"11673",17003.2009,17003,2009,840,9
"11674",17003.201,17003,2010,840,9
"11675",17003.2011,17003,2011,840,9
"11676",17003.2012,17003,2012,840,7
"11677",17003.2013,17003,2013,840,13
"11678",17003.2014,17003,2014,840,7
"11679",17003.2015,17003,2015,840,9
"11680",17003.2016,17003,2016,840,11
"11681",17003.2017,17003,2017,840,8
"11682",17003.2018,17003,2018,840,13
"11683",17003.2019,17003,2019,840,7
"11684",17004.1997,17004,1997,840,1
"11685",17004.1998,17004,1998,840,3
"11686",17004.1999,17004,1999,840,2
"11687",17004.2,17004,2000,840,2
"11688",17004.2001,17004,2001,840,3
"11689",17004.2002,17004,2002,840,3
"11690",17004.2003,17004,2003,840,3
"11691",17004.2004,17004,2004,840,2
"11692",17004.2005,17004,2005,840,1
"11693",17004.2006,17004,2006,840,2
"11694",17004.2007,17004,2007,840,2
"11695",17004.2008,17004,2008,840,2
"11696",17004.2009,17004,2009,840,2
"11697",17004.201,17004,2010,840,2
"11698",17004.2011,17004,2011,840,1
"11699",17004.2012,17004,2012,840,2
"11700",17004.2013,17004,2013,840,2
"11701",17004.2014,17004,2014,840,1
"11702",17004.2015,17004,2015,840,2
"11703",17004.2016,17004,2016,840,1
"11704",17004.2017,17004,2017,840,2
"11705",17004.2018,17004,2018,840,2
"11706",17004.2019,17004,2019,840,2
"11707",17005.1997,17005,1997,840,1
"11708",17005.2002,17005,2002,840,0
"11709",17005.2003,17005,2003,840,0
"11710",17005.2004,17005,2004,840,0
"11711",17005.2006,17005,2006,840,0
"11712",17005.2007,17005,2007,840,0
"11713",17005.2008,17005,2008,840,0
"11714",17005.2012,17005,2012,840,0
"11715",17005.2018,17005,2018,840,2
"11716",17005.2019,17005,2019,840,1
"11717",17006.1997,17006,1997,840,1
"11718",17006.1999,17006,1999,840,1
"11719",17006.2,17006,2000,840,1
"11720",17006.2001,17006,2001,840,1
"11721",17006.2002,17006,2002,840,1
"11722",17006.2003,17006,2003,840,2
"11723",17006.2007,17006,2007,840,3
"11724",17006.2008,17006,2008,840,2
"11725",17006.2009,17006,2009,840,1
"11726",17006.201,17006,2010,840,1
"11727",17006.2011,17006,2011,840,1
"11728",17006.2012,17006,2012,840,1
"11729",17006.2013,17006,2013,840,1
"11730",17006.2014,17006,2014,840,1
"11731",17006.2015,17006,2015,840,2
"11732",17006.2016,17006,2016,840,1
"11733",17006.2017,17006,2017,840,2
"11734",17006.2018,17006,2018,840,0
"11735",17006.2019,17006,2019,840,0
"11736",17007.1999,17007,1999,840,2
"11737",17007.2003,17007,2003,840,1
"11738",17007.2004,17007,2004,840,1
"11739",17007.2005,17007,2005,840,1
"11740",17007.2006,17007,2006,840,1
"11741",17007.2011,17007,2011,840,0
"11742",17007.2012,17007,2012,840,1
"11743",17007.2013,17007,2013,840,2
"11744",17007.2014,17007,2014,840,0
"11745",17007.2015,17007,2015,840,1
"11746",17007.2019,17007,2019,840,2
"11747",17008.1997,17008,1997,840,7
"11748",17008.1998,17008,1998,840,5
"11749",17008.1999,17008,1999,840,8
"11750",17008.2,17008,2000,840,9
"11751",17008.2001,17008,2001,840,6
"11752",17008.2002,17008,2002,840,5
"11753",17008.2003,17008,2003,840,6
"11754",17008.2004,17008,2004,840,6
"11755",17008.2005,17008,2005,840,7
"11756",17008.2007,17008,2007,840,6
"11757",17008.2008,17008,2008,840,5
"11758",17008.2009,17008,2009,840,7
"11759",17008.201,17008,2010,840,5
"11760",17008.2011,17008,2011,840,8
"11761",17008.2013,17008,2013,840,9
"11762",17008.2015,17008,2015,840,9
"11763",17008.2016,17008,2016,840,6
"11764",17008.2017,17008,2017,840,7
"11765",17008.2018,17008,2018,840,6
"11766",17008.2019,17008,2019,840,7
"11767",17009.1997,17009,1997,840,9
"11768",17009.1998,17009,1998,840,12
"11769",17009.1999,17009,1999,840,13
"11770",17009.2,17009,2000,840,14
"11771",17009.2001,17009,2001,840,13
"11772",17009.2002,17009,2002,840,10
"11773",17009.2003,17009,2003,840,8
"11774",17009.2004,17009,2004,840,12
"11775",17009.2005,17009,2005,840,9
"11776",17009.2006,17009,2006,840,8
"11777",17009.2007,17009,2007,840,9
"11778",17009.2008,17009,2008,840,9
"11779",17009.2009,17009,2009,840,13
"11780",17009.201,17009,2010,840,11
"11781",17009.2011,17009,2011,840,7
"11782",17009.2012,17009,2012,840,6
"11783",17009.2013,17009,2013,840,8
"11784",17009.2014,17009,2014,840,14
"11785",17009.2015,17009,2015,840,11
"11786",17009.2016,17009,2016,840,13
"11787",17009.2017,17009,2017,840,13
"11788",17010.1997,17010,1997,840,14
"11789",17010.1998,17010,1998,840,8
"11790",17010.1999,17010,1999,840,12
"11791",17010.2,17010,2000,840,11
"11792",17010.2001,17010,2001,840,8
"11793",17010.2002,17010,2002,840,11
"11794",17010.2003,17010,2003,840,11
"11795",17010.2004,17010,2004,840,13
"11796",17010.2005,17010,2005,840,16
"11797",17010.2006,17010,2006,840,9
"11798",17010.2007,17010,2007,840,12
"11799",17010.2008,17010,2008,840,14
"11800",17010.2009,17010,2009,840,11
"11801",17010.201,17010,2010,840,11
"11802",17010.2011,17010,2011,840,5
"11803",17010.2013,17010,2013,840,10
"11804",17010.2014,17010,2014,840,15
"11805",17010.2015,17010,2015,840,13
"11806",17010.2016,17010,2016,840,9
"11807",17010.2017,17010,2017,840,10
"11808",17010.2018,17010,2018,840,12
"11809",17010.2019,17010,2019,840,14
"11810",17011.1997,17011,1997,840,14
"11811",17011.1998,17011,1998,840,14
"11812",17011.1999,17011,1999,840,16
"11813",17011.2,17011,2000,840,25
"11814",17011.2001,17011,2001,840,17
"11815",17011.2002,17011,2002,840,17
"11816",17011.2003,17011,2003,840,15
"11817",17011.2004,17011,2004,840,14
"11818",17011.2005,17011,2005,840,15
"11819",17011.2006,17011,2006,840,14
"11820",17011.2007,17011,2007,840,19
"11821",17011.2008,17011,2008,840,14
"11822",17011.2009,17011,2009,840,14
"11823",17011.201,17011,2010,840,15
"11824",17011.2011,17011,2011,840,12
"11825",17011.2012,17011,2012,840,19
"11826",17011.2013,17011,2013,840,16
"11827",17011.2014,17011,2014,840,9
"11828",17011.2015,17011,2015,840,14
"11829",17011.2016,17011,2016,840,16
"11830",17011.2017,17011,2017,840,12
"11831",17011.2018,17011,2018,840,15
"11832",17011.2019,17011,2019,840,15
"11833",17012.1997,17012,1997,840,3
"11834",17012.1998,17012,1998,840,4
"11835",17012.1999,17012,1999,840,4
"11836",17012.2,17012,2000,840,3
"11837",17012.2001,17012,2001,840,4
"11838",17012.2002,17012,2002,840,5
"11839",17012.2003,17012,2003,840,3
"11840",17012.2004,17012,2004,840,4
"11841",17012.2005,17012,2005,840,4
"11842",17012.2006,17012,2006,840,3
"11843",17012.2007,17012,2007,840,2
"11844",17012.2008,17012,2008,840,5
"11845",17012.2009,17012,2009,840,2
"11846",17012.201,17012,2010,840,2
"11847",17012.2011,17012,2011,840,3
"11848",17012.2012,17012,2012,840,3
"11849",17012.2013,17012,2013,840,3
"11850",17012.2014,17012,2014,840,6
"11851",17012.2015,17012,2015,840,4
"11852",17012.2016,17012,2016,840,4
"11853",17012.2017,17012,2017,840,2
"11854",17012.2018,17012,2018,840,3
"11855",17013.1997,17013,1997,840,0
"11856",17013.1998,17013,1998,840,0
"11857",17013.1999,17013,1999,840,1
"11858",17013.2,17013,2000,840,1
"11859",17013.2001,17013,2001,840,1
"11860",17013.2002,17013,2002,840,0
"11861",17013.2003,17013,2003,840,0
"11862",17013.2004,17013,2004,840,1
"11863",17013.2005,17013,2005,840,0
"11864",17013.2006,17013,2006,840,1
"11865",17013.2007,17013,2007,840,0
"11866",17013.2008,17013,2008,840,1
"11867",17013.2009,17013,2009,840,1
"11868",17013.201,17013,2010,840,1
"11869",17013.2011,17013,2011,840,0
"11870",17013.2012,17013,2012,840,0
"11871",17013.2013,17013,2013,840,1
"11872",17013.2014,17013,2014,840,1
"11873",17013.2015,17013,2015,840,1
"11874",17013.2016,17013,2016,840,0
"11875",17014.1998,17014,1998,840,1
"11876",17014.1999,17014,1999,840,1
"11877",17014.2003,17014,2003,840,2
"11878",17014.2004,17014,2004,840,3
"11879",17014.2005,17014,2005,840,2
"11880",17014.2006,17014,2006,840,2
"11881",17014.2007,17014,2007,840,4
"11882",17014.2008,17014,2008,840,2
"11883",17014.2009,17014,2009,840,2
"11884",17014.201,17014,2010,840,2
"11885",17014.2011,17014,2011,840,2
"11886",17014.2012,17014,2012,840,3
"11887",17014.2013,17014,2013,840,2
"11888",17014.2014,17014,2014,840,2
"11889",17014.2015,17014,2015,840,2
"11890",17014.2016,17014,2016,840,2
"11891",17014.2017,17014,2017,840,1
"11892",17014.2018,17014,2018,840,2
"11893",17014.2019,17014,2019,840,1
"11894",17015.1997,17015,1997,840,0
"11895",17015.1998,17015,1998,840,1
"11896",17015.1999,17015,1999,840,0
"11897",17015.2,17015,2000,840,0
"11898",17015.2001,17015,2001,840,0
"11899",17015.2002,17015,2002,840,2
"11900",17015.2003,17015,2003,840,2
"11901",17015.2004,17015,2004,840,0
"11902",17015.2005,17015,2005,840,0
"11903",17015.2006,17015,2006,840,0
"11904",17015.2007,17015,2007,840,0
"11905",17015.2009,17015,2009,840,2
"11906",17015.201,17015,2010,840,2
"11907",17015.2011,17015,2011,840,1
"11908",17015.2012,17015,2012,840,2
"11909",17015.2013,17015,2013,840,1
"11910",17015.2014,17015,2014,840,3
"11911",17015.2015,17015,2015,840,1
"11912",17015.2016,17015,2016,840,3
"11913",17015.2017,17015,2017,840,2
"11914",17015.2018,17015,2018,840,1
"11915",17015.2019,17015,2019,840,3
"11916",17016.1997,17016,1997,840,17
"11917",17016.1998,17016,1998,840,10
"11918",17016.1999,17016,1999,840,14
"11919",17016.2,17016,2000,840,15
"11920",17016.2001,17016,2001,840,14
"11921",17016.2002,17016,2002,840,11
"11922",17016.2003,17016,2003,840,13
"11923",17016.2004,17016,2004,840,13
"11924",17016.2005,17016,2005,840,12
"11925",17016.2006,17016,2006,840,27
"11926",17016.2007,17016,2007,840,24
"11927",17016.2008,17016,2008,840,18
"11928",17016.201,17016,2010,840,13
"11929",17016.2012,17016,2012,840,18
"11930",17016.2014,17016,2014,840,11
"11931",17017.1997,17017,1997,840,10
"11932",17017.1998,17017,1998,840,8
"11933",17017.1999,17017,1999,840,13
"11934",17017.2,17017,2000,840,11
"11935",17017.2001,17017,2001,840,8
"11936",17017.2002,17017,2002,840,13
"11937",17017.2003,17017,2003,840,12
"11938",17017.2004,17017,2004,840,14
"11939",17017.2005,17017,2005,840,12
"11940",17017.2006,17017,2006,840,12
"11941",17017.2007,17017,2007,840,11
"11942",17017.2008,17017,2008,840,11
"11943",17017.2009,17017,2009,840,12
"11944",17017.201,17017,2010,840,10
"11945",17017.2011,17017,2011,840,10
"11946",17017.2012,17017,2012,840,9
"11947",17017.2013,17017,2013,840,7
"11948",17017.2014,17017,2014,840,5
"11949",17017.2015,17017,2015,840,6
"11950",17017.2016,17017,2016,840,5
"11951",17017.2017,17017,2017,840,7
"11952",17017.2018,17017,2018,840,10
"11953",17017.2019,17017,2019,840,6
"11954",17018.1997,17018,1997,840,0
"11955",17018.1998,17018,1998,840,0
"11956",17018.1999,17018,1999,840,1
"11957",17018.2,17018,2000,840,0
"11958",17018.2003,17018,2003,840,1
"11959",17018.2006,17018,2006,840,1
"11960",17018.2009,17018,2009,840,0
"11961",17018.201,17018,2010,840,0
"11962",17018.2011,17018,2011,840,1
"11963",17018.2013,17018,2013,840,1
"11964",17018.2014,17018,2014,840,2
"11965",17018.2015,17018,2015,840,1
"11966",17018.2016,17018,2016,840,2
"11967",17018.2017,17018,2017,840,0
"11968",17018.2018,17018,2018,840,0
"11969",17018.2019,17018,2019,840,0
"11970",17019.1998,17019,1998,840,1
"11971",17019.1999,17019,1999,840,1
"11972",17019.2,17019,2000,840,1
"11973",17019.2001,17019,2001,840,0
"11974",17019.2002,17019,2002,840,2
"11975",17019.2003,17019,2003,840,1
"11976",17019.2004,17019,2004,840,2
"11977",17019.2005,17019,2005,840,1
"11978",17019.2006,17019,2006,840,1
"11979",17019.2007,17019,2007,840,1
"11980",17019.2008,17019,2008,840,1
"11981",17019.2009,17019,2009,840,1
"11982",17019.201,17019,2010,840,3
"11983",17019.2011,17019,2011,840,1
"11984",17019.2012,17019,2012,840,0
"11985",17019.2013,17019,2013,840,2
"11986",17019.2014,17019,2014,840,1
"11987",17019.2016,17019,2016,840,0
"11988",17019.2017,17019,2017,840,2
"11989",17019.2018,17019,2018,840,3
"11990",17019.2019,17019,2019,840,1
"11991",17020.1997,17020,1997,840,1
"11992",17020.2003,17020,2003,840,0
"11993",17020.2004,17020,2004,840,0
"11994",17020.2005,17020,2005,840,0
"11995",17020.2006,17020,2006,840,0
"11996",17020.2007,17020,2007,840,0
"11997",17020.2008,17020,2008,840,0
"11998",17020.2009,17020,2009,840,1
"11999",17020.201,17020,2010,840,1
"12000",17020.2012,17020,2012,840,0
"12001",17020.2014,17020,2014,840,0
"12002",17020.2015,17020,2015,840,0
"12003",17020.2016,17020,2016,840,0
"12004",17020.2017,17020,2017,840,1
"12005",17021.1997,17021,1997,840,2
"12006",17021.1998,17021,1998,840,1
"12007",17021.1999,17021,1999,840,1
"12008",17021.2,17021,2000,840,0
"12009",17021.2001,17021,2001,840,2
"12010",17021.2006,17021,2006,840,1
"12011",17021.2007,17021,2007,840,1
"12012",17021.201,17021,2010,840,1
"12013",17021.2011,17021,2011,840,1
"12014",17021.2013,17021,2013,840,1
"12015",17021.2014,17021,2014,840,2
"12016",17021.2015,17021,2015,840,2
"12017",17021.2016,17021,2016,840,1
"12018",17021.2017,17021,2017,840,3
"12019",17021.2018,17021,2018,840,3
"12020",17021.2019,17021,2019,840,2
"12021",17023.1997,17023,1997,840,4
"12022",17023.1998,17023,1998,840,4
"12023",17023.1999,17023,1999,840,5
"12024",17023.2,17023,2000,840,9
"12025",17023.2001,17023,2001,840,6
"12026",17023.2002,17023,2002,840,4
"12027",17023.2003,17023,2003,840,8
"12028",17023.2007,17023,2007,840,3
"12029",17023.2008,17023,2008,840,4
"12030",17023.2009,17023,2009,840,4
"12031",17023.201,17023,2010,840,5
"12032",17023.2011,17023,2011,840,6
"12033",17023.2012,17023,2012,840,3
"12034",17023.2013,17023,2013,840,8
"12035",17023.2014,17023,2014,840,3
"12036",17023.2015,17023,2015,840,7
"12037",17023.2016,17023,2016,840,5
"12038",17023.2017,17023,2017,840,5
"12039",17023.2018,17023,2018,840,4
"12040",17023.2019,17023,2019,840,5
"12041",17027.1997,17027,1997,840,1
"12042",17027.1999,17027,1999,840,1
"12043",17027.2002,17027,2002,840,0
"12044",17027.2003,17027,2003,840,0
"12045",17027.2007,17027,2007,840,0
"12046",17027.2008,17027,2008,840,1
"12047",17027.201,17027,2010,840,0
"12048",17027.2011,17027,2011,840,0
"12049",17027.2016,17027,2016,840,0
"12050",17027.2017,17027,2017,840,0
"12051",17027.2019,17027,2019,840,1
"12052",17028.1997,17028,1997,840,2
"12053",17028.2004,17028,2004,840,0
"12054",17028.2005,17028,2005,840,1
"12055",17028.2006,17028,2006,840,2
"12056",17028.2007,17028,2007,840,1
"12057",17028.2008,17028,2008,840,1
"12058",17028.2009,17028,2009,840,1
"12059",17028.201,17028,2010,840,2
"12060",17028.2011,17028,2011,840,2
"12061",17028.2012,17028,2012,840,1
"12062",17028.2013,17028,2013,840,0
"12063",17028.2014,17028,2014,840,1
"12064",17028.2015,17028,2015,840,1
"12065",17031.1997,17031,1997,840,4
"12066",17031.1998,17031,1998,840,2
"12067",17031.1999,17031,1999,840,2
"12068",17031.2,17031,2000,840,6
"12069",17031.2001,17031,2001,840,2
"12070",17031.2002,17031,2002,840,5
"12071",17031.2003,17031,2003,840,3
"12072",17031.2004,17031,2004,840,4
"12073",17031.2005,17031,2005,840,6
"12074",17031.2006,17031,2006,840,2
"12075",17031.2007,17031,2007,840,3
"12076",17031.2008,17031,2008,840,5
"12077",17031.2009,17031,2009,840,5
"12078",17031.201,17031,2010,840,7
"12079",17031.2011,17031,2011,840,3
"12080",17031.2012,17031,2012,840,7
"12081",17031.2013,17031,2013,840,7
"12082",17031.2014,17031,2014,840,5
"12083",17031.2015,17031,2015,840,5
"12084",17031.2016,17031,2016,840,6
"12085",17031.2017,17031,2017,840,3
"12086",17031.2018,17031,2018,840,3
"12087",17031.2019,17031,2019,840,3
"12088",17032.1997,17032,1997,840,14
"12089",17032.1998,17032,1998,840,11
"12090",17032.1999,17032,1999,840,12
"12091",17032.2,17032,2000,840,11
"12092",17032.2001,17032,2001,840,10
"12093",17032.2002,17032,2002,840,12
"12094",17032.2003,17032,2003,840,14
"12095",17032.2004,17032,2004,840,13
"12096",17032.2005,17032,2005,840,13
"12097",17032.2006,17032,2006,840,14
"12098",17032.2007,17032,2007,840,13
"12099",17032.2008,17032,2008,840,14
"12100",17032.2009,17032,2009,840,14
"12101",17032.201,17032,2010,840,10
"12102",17032.2011,17032,2011,840,11
"12103",17032.2012,17032,2012,840,9
"12104",17032.2014,17032,2014,840,4
"12105",17032.2015,17032,2015,840,5
"12106",17032.2016,17032,2016,840,7
"12107",17032.2017,17032,2017,840,9
"12108",17032.2018,17032,2018,840,7
"12109",17032.2019,17032,2019,840,7
"12110",17033.1997,17033,1997,840,0
"12111",17033.1998,17033,1998,840,0
"12112",17033.1999,17033,1999,840,0
"12113",17033.2,17033,2000,840,0
"12114",17033.2001,17033,2001,840,0
"12115",17033.2002,17033,2002,840,0
"12116",17033.2003,17033,2003,840,0
"12117",17033.2004,17033,2004,840,0
