"","Transect","RouteNumber","Year","CountryNum","Richness_ALL"
"10267",14158.2006,14158,2006,840,49
"10268",14158.2007,14158,2007,840,59
"10269",14158.2008,14158,2008,840,48
"10270",14158.2009,14158,2009,840,52
"10271",14158.201,14158,2010,840,43
"10272",14158.2011,14158,2011,840,61
"10273",14158.2012,14158,2012,840,45
"10274",14158.2013,14158,2013,840,26
"10275",14158.2014,14158,2014,840,44
"10276",14158.2015,14158,2015,840,42
"10277",14158.2016,14158,2016,840,47
"10278",14158.2017,14158,2017,840,48
"10279",14158.2019,14158,2019,840,50
"10280",14159.1997,14159,1997,840,38
"10281",14159.1998,14159,1998,840,41
"10282",14159.1999,14159,1999,840,58
"10283",14159.2,14159,2000,840,54
"10284",14159.2001,14159,2001,840,41
"10285",14159.2002,14159,2002,840,44
"10286",14159.2003,14159,2003,840,42
"10287",14159.2004,14159,2004,840,44
"10288",14159.2005,14159,2005,840,36
"10289",14159.2006,14159,2006,840,44
"10290",14159.2007,14159,2007,840,54
"10291",14159.2008,14159,2008,840,52
"10292",14159.2009,14159,2009,840,44
"10293",14159.201,14159,2010,840,58
"10294",14159.2011,14159,2011,840,47
"10295",14159.2012,14159,2012,840,53
"10296",14159.2013,14159,2013,840,40
"10297",14160.1997,14160,1997,840,25
"10298",14160.1998,14160,1998,840,20
"10299",14160.1999,14160,1999,840,23
"10300",14160.2,14160,2000,840,25
"10301",14160.2001,14160,2001,840,27
"10302",14160.2002,14160,2002,840,33
"10303",14160.2003,14160,2003,840,26
"10304",14160.2004,14160,2004,840,35
"10305",14160.2005,14160,2005,840,31
"10306",14160.2006,14160,2006,840,23
"10307",14160.2007,14160,2007,840,39
"10308",14160.2008,14160,2008,840,27
"10309",14160.2009,14160,2009,840,30
"10310",14160.201,14160,2010,840,26
"10311",14160.2011,14160,2011,840,24
"10312",14160.2012,14160,2012,840,19
"10313",14160.2013,14160,2013,840,29
"10314",14160.2014,14160,2014,840,32
"10315",14160.2015,14160,2015,840,23
"10316",14160.2016,14160,2016,840,35
"10317",14160.2017,14160,2017,840,27
"10318",14160.2018,14160,2018,840,17
"10319",14160.2019,14160,2019,840,24
"10320",14161.1997,14161,1997,840,23
"10321",14161.1998,14161,1998,840,13
"10322",14161.2005,14161,2005,840,24
"10323",14161.201,14161,2010,840,10
"10324",14161.2011,14161,2011,840,19
"10325",14161.2012,14161,2012,840,25
"10326",14161.2013,14161,2013,840,19
"10327",14161.2014,14161,2014,840,16
"10328",14161.2015,14161,2015,840,13
"10329",14161.2016,14161,2016,840,11
"10330",14161.2017,14161,2017,840,18
"10331",14161.2018,14161,2018,840,13
"10332",14161.2019,14161,2019,840,15
"10333",14162.1997,14162,1997,840,46
"10334",14162.1998,14162,1998,840,37
"10335",14162.1999,14162,1999,840,49
"10336",14162.2,14162,2000,840,34
"10337",14162.2001,14162,2001,840,27
"10338",14162.2002,14162,2002,840,34
"10339",14162.2003,14162,2003,840,25
"10340",14162.2004,14162,2004,840,22
"10341",14162.2005,14162,2005,840,29
"10342",14162.2006,14162,2006,840,30
"10343",14162.2007,14162,2007,840,35
"10344",14162.2008,14162,2008,840,38
"10345",14162.2011,14162,2011,840,27
"10346",14162.2012,14162,2012,840,18
"10347",14162.2013,14162,2013,840,27
"10348",14162.2014,14162,2014,840,20
"10349",14162.2015,14162,2015,840,18
"10350",14162.2016,14162,2016,840,26
"10351",14162.2017,14162,2017,840,21
"10352",14162.2018,14162,2018,840,22
"10353",14162.2019,14162,2019,840,21
"10354",14164.1997,14164,1997,840,13
"10355",14164.1998,14164,1998,840,9
"10356",14164.1999,14164,1999,840,13
"10357",14164.2,14164,2000,840,10
"10358",14164.2001,14164,2001,840,7
"10359",14164.2002,14164,2002,840,12
"10360",14164.2003,14164,2003,840,10
"10361",14164.2004,14164,2004,840,16
"10362",14164.2005,14164,2005,840,8
"10363",14164.2006,14164,2006,840,8
"10364",14164.2007,14164,2007,840,12
"10365",14164.2008,14164,2008,840,20
"10366",14164.2009,14164,2009,840,12
"10367",14164.201,14164,2010,840,7
"10368",14164.2011,14164,2011,840,8
"10369",14164.2012,14164,2012,840,6
"10370",14165.1997,14165,1997,840,62
"10371",14165.1998,14165,1998,840,56
"10372",14165.1999,14165,1999,840,69
"10373",14165.2,14165,2000,840,25
"10374",14165.2001,14165,2001,840,33
"10375",14165.2008,14165,2008,840,41
"10376",14165.2009,14165,2009,840,55
"10377",14165.201,14165,2010,840,39
"10378",14165.2011,14165,2011,840,52
"10379",14165.2012,14165,2012,840,46
"10380",14165.2013,14165,2013,840,48
"10381",14165.2014,14165,2014,840,33
"10382",14165.2015,14165,2015,840,43
"10383",14165.2016,14165,2016,840,49
"10384",14165.2017,14165,2017,840,40
"10385",14165.2018,14165,2018,840,58
"10386",14165.2019,14165,2019,840,40
"10387",14166.1997,14166,1997,840,87
"10388",14166.1998,14166,1998,840,77
"10389",14166.1999,14166,1999,840,80
"10390",14166.2,14166,2000,840,81
"10391",14166.2001,14166,2001,840,81
"10392",14166.2002,14166,2002,840,80
"10393",14166.2003,14166,2003,840,91
"10394",14166.2004,14166,2004,840,73
"10395",14166.2005,14166,2005,840,82
"10396",14166.2006,14166,2006,840,87
"10397",14166.2007,14166,2007,840,86
"10398",14166.2008,14166,2008,840,72
"10399",14166.2009,14166,2009,840,86
"10400",14166.201,14166,2010,840,83
"10401",14166.2011,14166,2011,840,92
"10402",14166.2012,14166,2012,840,78
"10403",14166.2013,14166,2013,840,83
"10404",14166.2015,14166,2015,840,79
"10405",14166.2016,14166,2016,840,80
"10406",14166.2017,14166,2017,840,63
"10407",14166.2018,14166,2018,840,74
"10408",14166.2019,14166,2019,840,87
"10409",14167.2002,14167,2002,840,4
"10410",14167.2003,14167,2003,840,4
"10411",14167.2004,14167,2004,840,6
"10412",14167.2006,14167,2006,840,5
"10413",14167.2009,14167,2009,840,6
"10414",14167.2011,14167,2011,840,4
"10415",14167.2012,14167,2012,840,5
"10416",14168.1997,14168,1997,840,70
"10417",14168.1998,14168,1998,840,62
"10418",14168.1999,14168,1999,840,77
"10419",14168.2,14168,2000,840,73
"10420",14168.2001,14168,2001,840,82
"10421",14168.2002,14168,2002,840,68
"10422",14168.2003,14168,2003,840,69
"10423",14168.2004,14168,2004,840,56
"10424",14168.2005,14168,2005,840,66
"10425",14168.2006,14168,2006,840,66
"10426",14168.2007,14168,2007,840,66
"10427",14168.2008,14168,2008,840,80
"10428",14168.2009,14168,2009,840,79
"10429",14168.201,14168,2010,840,61
"10430",14168.2011,14168,2011,840,77
"10431",14168.2012,14168,2012,840,70
"10432",14168.2013,14168,2013,840,81
"10433",14168.2015,14168,2015,840,73
"10434",14168.2016,14168,2016,840,76
"10435",14168.2017,14168,2017,840,65
"10436",14168.2018,14168,2018,840,64
"10437",14168.2019,14168,2019,840,75
"10438",14169.1999,14169,1999,840,15
"10439",14169.2,14169,2000,840,12
"10440",14169.2002,14169,2002,840,8
"10441",14169.2006,14169,2006,840,4
"10442",14169.2007,14169,2007,840,3
"10443",14169.2008,14169,2008,840,2
"10444",14169.2009,14169,2009,840,4
"10445",14169.2011,14169,2011,840,6
"10446",14169.2012,14169,2012,840,5
"10447",14169.2013,14169,2013,840,8
"10448",14169.2014,14169,2014,840,3
"10449",14171.1997,14171,1997,840,32
"10450",14171.1998,14171,1998,840,26
"10451",14171.2,14171,2000,840,31
"10452",14171.2001,14171,2001,840,25
"10453",14171.2003,14171,2003,840,29
"10454",14171.2004,14171,2004,840,40
"10455",14172.1998,14172,1998,840,18
"10456",14172.1999,14172,1999,840,21
"10457",14172.2,14172,2000,840,24
"10458",14172.2001,14172,2001,840,29
"10459",14172.2002,14172,2002,840,33
"10460",14172.2004,14172,2004,840,38
"10461",14172.2005,14172,2005,840,27
"10462",14172.2009,14172,2009,840,21
"10463",14172.201,14172,2010,840,23
"10464",14172.2011,14172,2011,840,20
"10465",14172.2014,14172,2014,840,19
"10466",14172.2015,14172,2015,840,15
"10467",14172.2016,14172,2016,840,11
"10468",14172.2017,14172,2017,840,15
"10469",14172.2018,14172,2018,840,10
"10470",14172.2019,14172,2019,840,19
"10471",14173.1997,14173,1997,840,17
"10472",14173.1999,14173,1999,840,19
"10473",14173.2,14173,2000,840,23
"10474",14173.2001,14173,2001,840,18
"10475",14173.2002,14173,2002,840,15
"10476",14173.2003,14173,2003,840,18
"10477",14173.2004,14173,2004,840,18
"10478",14173.2005,14173,2005,840,15
"10479",14173.2011,14173,2011,840,48
"10480",14173.2012,14173,2012,840,36
"10481",14173.2013,14173,2013,840,32
"10482",14173.2014,14173,2014,840,33
"10483",14173.2015,14173,2015,840,27
"10484",14173.2016,14173,2016,840,39
"10485",14173.2017,14173,2017,840,52
"10486",14173.2018,14173,2018,840,40
"10487",14173.2019,14173,2019,840,43
"10488",14174.1997,14174,1997,840,1
"10489",14174.1998,14174,1998,840,0
"10490",14174.1999,14174,1999,840,2
"10491",14174.2,14174,2000,840,1
"10492",14174.2002,14174,2002,840,1
"10493",14174.2003,14174,2003,840,2
"10494",14174.2004,14174,2004,840,5
"10495",14174.2006,14174,2006,840,4
"10496",14174.2009,14174,2009,840,6
"10497",14174.2011,14174,2011,840,1
"10498",14174.2012,14174,2012,840,1
"10499",14174.2013,14174,2013,840,0
"10500",14174.2014,14174,2014,840,4
"10501",14175.1997,14175,1997,840,0
"10502",14175.1998,14175,1998,840,0
"10503",14175.1999,14175,1999,840,0
"10504",14175.2,14175,2000,840,1
"10505",14175.2001,14175,2001,840,0
"10506",14175.2002,14175,2002,840,0
"10507",14175.2003,14175,2003,840,0
"10508",14175.2004,14175,2004,840,0
"10509",14175.2005,14175,2005,840,0
"10510",14175.2006,14175,2006,840,0
"10511",14175.2007,14175,2007,840,0
"10512",14175.2008,14175,2008,840,0
"10513",14175.2009,14175,2009,840,1
"10514",14175.201,14175,2010,840,0
"10515",14175.2011,14175,2011,840,0
"10516",14175.2012,14175,2012,840,0
"10517",14175.2013,14175,2013,840,1
"10518",14175.2014,14175,2014,840,1
"10519",14175.2015,14175,2015,840,0
"10520",14175.2016,14175,2016,840,0
"10521",14175.2017,14175,2017,840,0
"10522",14175.2018,14175,2018,840,1
"10523",14175.2019,14175,2019,840,2
"10524",14176.1997,14176,1997,840,48
"10525",14176.1998,14176,1998,840,46
"10526",14176.1999,14176,1999,840,48
"10527",14176.2,14176,2000,840,44
"10528",14176.2001,14176,2001,840,41
"10529",14176.2002,14176,2002,840,54
"10530",14176.2003,14176,2003,840,38
"10531",14176.2004,14176,2004,840,41
"10532",14176.2005,14176,2005,840,33
"10533",14176.2006,14176,2006,840,39
"10534",14176.2007,14176,2007,840,38
"10535",14176.2012,14176,2012,840,33
"10536",14176.2013,14176,2013,840,34
"10537",14176.2014,14176,2014,840,32
"10538",14176.2015,14176,2015,840,38
"10539",14176.2016,14176,2016,840,29
"10540",14176.2017,14176,2017,840,34
"10541",14176.2018,14176,2018,840,36
"10542",14177.1997,14177,1997,840,50
"10543",14177.1998,14177,1998,840,55
"10544",14177.1999,14177,1999,840,39
"10545",14177.2,14177,2000,840,44
"10546",14177.2001,14177,2001,840,41
"10547",14177.2002,14177,2002,840,37
"10548",14177.2003,14177,2003,840,47
"10549",14177.2012,14177,2012,840,51
"10550",14177.2013,14177,2013,840,60
"10551",14177.2014,14177,2014,840,54
"10552",14177.2015,14177,2015,840,54
"10553",14177.2016,14177,2016,840,63
"10554",14177.2017,14177,2017,840,55
"10555",14177.2018,14177,2018,840,51
"10556",14177.2019,14177,2019,840,51
"10557",14178.1997,14178,1997,840,18
"10558",14178.1998,14178,1998,840,11
"10559",14178.2001,14178,2001,840,16
"10560",14178.2004,14178,2004,840,27
"10561",14178.2005,14178,2005,840,16
"10562",14178.2006,14178,2006,840,24
"10563",14178.2007,14178,2007,840,15
"10564",14178.2008,14178,2008,840,22
"10565",14178.2009,14178,2009,840,17
"10566",14178.201,14178,2010,840,19
"10567",14178.2011,14178,2011,840,16
"10568",14178.2012,14178,2012,840,24
"10569",14179.1997,14179,1997,840,24
"10570",14179.1998,14179,1998,840,28
"10571",14179.1999,14179,1999,840,31
"10572",14179.2,14179,2000,840,37
"10573",14179.2001,14179,2001,840,33
"10574",14179.2002,14179,2002,840,36
"10575",14179.2003,14179,2003,840,40
"10576",14179.2005,14179,2005,840,30
"10577",14179.2006,14179,2006,840,32
"10578",14179.2007,14179,2007,840,25
"10579",14179.2008,14179,2008,840,38
"10580",14179.2009,14179,2009,840,41
"10581",14179.201,14179,2010,840,36
"10582",14179.2011,14179,2011,840,29
"10583",14179.2012,14179,2012,840,29
"10584",14179.2013,14179,2013,840,29
"10585",14179.2014,14179,2014,840,40
"10586",14179.2015,14179,2015,840,38
"10587",14179.2016,14179,2016,840,34
"10588",14179.2017,14179,2017,840,28
"10589",14179.2018,14179,2018,840,32
"10590",14179.2019,14179,2019,840,37
"10591",14180.1997,14180,1997,840,5
"10592",14180.1998,14180,1998,840,3
"10593",14180.1999,14180,1999,840,6
"10594",14180.2,14180,2000,840,3
"10595",14180.2012,14180,2012,840,2
"10596",14180.2013,14180,2013,840,4
"10597",14180.2014,14180,2014,840,2
"10598",14181.1997,14181,1997,840,7
"10599",14181.1998,14181,1998,840,5
"10600",14181.2,14181,2000,840,14
"10601",14181.2001,14181,2001,840,9
"10602",14181.2003,14181,2003,840,7
"10603",14181.2004,14181,2004,840,4
"10604",14181.2005,14181,2005,840,9
"10605",14181.2006,14181,2006,840,2
"10606",14181.2007,14181,2007,840,12
"10607",14181.2008,14181,2008,840,10
"10608",14181.2009,14181,2009,840,7
"10609",14181.201,14181,2010,840,12
"10610",14181.2011,14181,2011,840,14
"10611",14181.2012,14181,2012,840,16
"10612",14181.2013,14181,2013,840,13
"10613",14181.2014,14181,2014,840,12
"10614",14181.2015,14181,2015,840,10
"10615",14181.2016,14181,2016,840,18
"10616",14181.2017,14181,2017,840,17
"10617",14181.2018,14181,2018,840,19
"10618",14181.2019,14181,2019,840,18
"10619",14182.1997,14182,1997,840,17
"10620",14182.1998,14182,1998,840,13
"10621",14182.1999,14182,1999,840,24
"10622",14182.2,14182,2000,840,11
"10623",14182.2001,14182,2001,840,21
"10624",14182.2002,14182,2002,840,24
"10625",14182.2003,14182,2003,840,12
"10626",14182.2004,14182,2004,840,11
"10627",14182.2005,14182,2005,840,15
"10628",14182.2006,14182,2006,840,26
"10629",14182.2007,14182,2007,840,15
"10630",14182.2008,14182,2008,840,18
"10631",14182.2009,14182,2009,840,16
"10632",14182.201,14182,2010,840,14
"10633",14182.2011,14182,2011,840,12
"10634",14182.2012,14182,2012,840,15
"10635",14182.2013,14182,2013,840,16
"10636",14182.2014,14182,2014,840,13
"10637",14182.2015,14182,2015,840,9
"10638",14182.2016,14182,2016,840,20
"10639",14182.2017,14182,2017,840,19
"10640",14182.2018,14182,2018,840,9
"10641",14182.2019,14182,2019,840,10
"10642",14183.2002,14183,2002,840,14
"10643",14183.2003,14183,2003,840,32
"10644",14183.2004,14183,2004,840,22
"10645",14183.2005,14183,2005,840,26
"10646",14183.2006,14183,2006,840,31
"10647",14183.2013,14183,2013,840,19
"10648",14183.2014,14183,2014,840,15
"10649",14183.2015,14183,2015,840,24
"10650",14183.2016,14183,2016,840,19
"10651",14183.2017,14183,2017,840,24
"10652",14183.2018,14183,2018,840,21
"10653",14184.1997,14184,1997,840,34
"10654",14184.1998,14184,1998,840,23
"10655",14184.1999,14184,1999,840,20
"10656",14184.2,14184,2000,840,22
"10657",14184.2001,14184,2001,840,21
"10658",14184.2002,14184,2002,840,22
"10659",14184.2003,14184,2003,840,16
"10660",14184.2004,14184,2004,840,22
"10661",14184.2005,14184,2005,840,33
"10662",14184.2006,14184,2006,840,23
"10663",14184.2007,14184,2007,840,25
"10664",14184.2011,14184,2011,840,21
"10665",14184.2012,14184,2012,840,32
"10666",14184.2013,14184,2013,840,24
"10667",14184.2014,14184,2014,840,42
"10668",14184.2015,14184,2015,840,26
"10669",14184.2017,14184,2017,840,5
"10670",14184.2018,14184,2018,840,11
"10671",14184.2019,14184,2019,840,16
"10672",14185.1997,14185,1997,840,4
"10673",14185.1998,14185,1998,840,5
"10674",14185.1999,14185,1999,840,3
"10675",14185.2,14185,2000,840,3
"10676",14185.2001,14185,2001,840,4
"10677",14185.2002,14185,2002,840,8
"10678",14185.2003,14185,2003,840,3
"10679",14185.2004,14185,2004,840,6
"10680",14185.2005,14185,2005,840,5
"10681",14185.2006,14185,2006,840,5
"10682",14185.2007,14185,2007,840,5
"10683",14185.2008,14185,2008,840,5
"10684",14185.2009,14185,2009,840,2
"10685",14185.2012,14185,2012,840,3
"10686",14185.2013,14185,2013,840,5
"10687",14185.2014,14185,2014,840,4
"10688",14185.2015,14185,2015,840,9
"10689",14185.2016,14185,2016,840,8
"10690",14185.2017,14185,2017,840,2
"10691",14185.2018,14185,2018,840,4
"10692",14185.2019,14185,2019,840,4
"10693",14186.1997,14186,1997,840,20
"10694",14186.1998,14186,1998,840,15
"10695",14186.1999,14186,1999,840,20
"10696",14186.2,14186,2000,840,15
"10697",14186.2001,14186,2001,840,11
"10698",14186.2002,14186,2002,840,18
"10699",14186.2003,14186,2003,840,13
"10700",14186.2004,14186,2004,840,11
"10701",14186.2005,14186,2005,840,14
"10702",14186.2006,14186,2006,840,14
"10703",14186.2007,14186,2007,840,11
"10704",14186.2008,14186,2008,840,14
"10705",14186.2009,14186,2009,840,12
"10706",14186.201,14186,2010,840,16
"10707",14186.2011,14186,2011,840,12
"10708",14186.2012,14186,2012,840,14
"10709",14186.2013,14186,2013,840,11
"10710",14186.2014,14186,2014,840,13
"10711",14186.2015,14186,2015,840,11
"10712",14186.2016,14186,2016,840,12
"10713",14186.2017,14186,2017,840,14
"10714",14186.2018,14186,2018,840,11
"10715",14186.2019,14186,2019,840,16
"10716",14187.2003,14187,2003,840,26
"10717",14187.2004,14187,2004,840,40
"10718",14187.2008,14187,2008,840,32
"10719",14187.2009,14187,2009,840,24
"10720",14187.2017,14187,2017,840,23
"10721",14187.2018,14187,2018,840,28
"10722",14187.2019,14187,2019,840,25
"10723",14188.1997,14188,1997,840,18
"10724",14188.1998,14188,1998,840,17
"10725",14188.1999,14188,1999,840,15
"10726",14188.2,14188,2000,840,19
"10727",14188.2001,14188,2001,840,16
"10728",14188.2002,14188,2002,840,23
"10729",14188.2003,14188,2003,840,19
"10730",14188.2004,14188,2004,840,22
"10731",14188.2005,14188,2005,840,20
"10732",14188.2006,14188,2006,840,18
"10733",14188.2007,14188,2007,840,17
"10734",14188.2008,14188,2008,840,23
"10735",14188.2009,14188,2009,840,20
"10736",14188.201,14188,2010,840,20
"10737",14188.2011,14188,2011,840,6
"10738",14188.2012,14188,2012,840,19
"10739",14188.2013,14188,2013,840,11
"10740",14188.2014,14188,2014,840,15
"10741",14188.2015,14188,2015,840,16
"10742",14188.2016,14188,2016,840,11
"10743",14188.2017,14188,2017,840,12
"10744",14188.2018,14188,2018,840,9
"10745",14188.2019,14188,2019,840,3
"10746",14189.1997,14189,1997,840,35
"10747",14189.1998,14189,1998,840,37
"10748",14189.1999,14189,1999,840,39
"10749",14189.2,14189,2000,840,33
"10750",14189.2001,14189,2001,840,33
"10751",14189.2002,14189,2002,840,33
"10752",14189.2003,14189,2003,840,38
"10753",14189.2004,14189,2004,840,34
"10754",14189.2005,14189,2005,840,36
"10755",14189.2006,14189,2006,840,37
"10756",14189.2007,14189,2007,840,31
"10757",14189.2008,14189,2008,840,27
"10758",14189.2009,14189,2009,840,31
"10759",14189.201,14189,2010,840,45
"10760",14189.2011,14189,2011,840,37
"10761",14189.2012,14189,2012,840,39
"10762",14189.2013,14189,2013,840,28
"10763",14189.2014,14189,2014,840,43
"10764",14189.2015,14189,2015,840,31
"10765",14189.2016,14189,2016,840,30
"10766",14189.2018,14189,2018,840,34
"10767",14189.2019,14189,2019,840,34
"10768",14190.1997,14190,1997,840,42
"10769",14190.1998,14190,1998,840,46
"10770",14190.1999,14190,1999,840,40
"10771",14190.2,14190,2000,840,52
"10772",14190.2001,14190,2001,840,41
"10773",14190.2002,14190,2002,840,49
"10774",14190.2003,14190,2003,840,50
"10775",14190.2004,14190,2004,840,42
"10776",14190.2005,14190,2005,840,43
"10777",14190.2006,14190,2006,840,39
"10778",14190.2007,14190,2007,840,40
"10779",14190.2008,14190,2008,840,37
"10780",14190.2009,14190,2009,840,44
"10781",14190.201,14190,2010,840,41
"10782",14190.2011,14190,2011,840,37
"10783",14190.2012,14190,2012,840,51
"10784",14190.2013,14190,2013,840,43
"10785",14190.2014,14190,2014,840,45
"10786",14190.2015,14190,2015,840,34
"10787",14190.2016,14190,2016,840,40
"10788",14190.2017,14190,2017,840,35
"10789",14190.2018,14190,2018,840,32
"10790",14190.2019,14190,2019,840,23
"10791",14191.1997,14191,1997,840,39
"10792",14191.1998,14191,1998,840,25
"10793",14191.1999,14191,1999,840,34
"10794",14191.2,14191,2000,840,25
"10795",14191.2001,14191,2001,840,19
"10796",14191.2002,14191,2002,840,37
"10797",14191.2003,14191,2003,840,30
"10798",14191.2005,14191,2005,840,41
"10799",14191.2006,14191,2006,840,37
"10800",14191.2007,14191,2007,840,30
"10801",14191.2008,14191,2008,840,27
"10802",14191.2009,14191,2009,840,28
"10803",14191.2011,14191,2011,840,31
"10804",14191.2015,14191,2015,840,11
"10805",14191.2016,14191,2016,840,24
"10806",14191.2017,14191,2017,840,25
"10807",14191.2018,14191,2018,840,25
"10808",14191.2019,14191,2019,840,22
"10809",14192.1997,14192,1997,840,13
"10810",14192.1998,14192,1998,840,14
"10811",14192.1999,14192,1999,840,15
"10812",14192.2,14192,2000,840,13
"10813",14192.2001,14192,2001,840,11
"10814",14192.2002,14192,2002,840,7
"10815",14192.2003,14192,2003,840,14
"10816",14192.2004,14192,2004,840,10
"10817",14192.2005,14192,2005,840,15
"10818",14192.2009,14192,2009,840,22
"10819",14192.201,14192,2010,840,20
"10820",14192.2011,14192,2011,840,23
"10821",14192.2012,14192,2012,840,17
"10822",14192.2016,14192,2016,840,15
"10823",14192.2018,14192,2018,840,6
"10824",14192.2019,14192,2019,840,20
"10825",14193.1997,14193,1997,840,24
"10826",14193.1998,14193,1998,840,25
"10827",14193.1999,14193,1999,840,38
"10828",14193.2,14193,2000,840,44
"10829",14193.2001,14193,2001,840,34
"10830",14193.2002,14193,2002,840,35
"10831",14193.2003,14193,2003,840,50
"10832",14193.2004,14193,2004,840,47
"10833",14193.2005,14193,2005,840,37
"10834",14193.2006,14193,2006,840,47
"10835",14193.2007,14193,2007,840,44
"10836",14193.2008,14193,2008,840,36
"10837",14193.2009,14193,2009,840,49
"10838",14193.201,14193,2010,840,43
"10839",14193.2011,14193,2011,840,33
"10840",14193.2012,14193,2012,840,39
"10841",14193.2013,14193,2013,840,19
"10842",14193.2014,14193,2014,840,34
"10843",14193.2015,14193,2015,840,31
"10844",14193.2016,14193,2016,840,14
"10845",14193.2017,14193,2017,840,23
"10846",14193.2018,14193,2018,840,14
"10847",14193.2019,14193,2019,840,22
"10848",14194.2002,14194,2002,840,2
"10849",14194.2003,14194,2003,840,2
"10850",14194.2004,14194,2004,840,0
"10851",14194.2005,14194,2005,840,1
"10852",14194.2006,14194,2006,840,1
"10853",14194.2007,14194,2007,840,0
"10854",14194.2008,14194,2008,840,0
"10855",14194.2009,14194,2009,840,2
"10856",14194.201,14194,2010,840,0
"10857",14194.2011,14194,2011,840,0
"10858",14194.2012,14194,2012,840,1
"10859",14194.2013,14194,2013,840,2
"10860",14194.2014,14194,2014,840,0
"10861",14194.2015,14194,2015,840,0
"10862",14194.2016,14194,2016,840,0
"10863",14194.2017,14194,2017,840,1
"10864",14194.2018,14194,2018,840,1
"10865",14194.2019,14194,2019,840,1
"10866",14195.1997,14195,1997,840,23
"10867",14195.2005,14195,2005,840,33
"10868",14195.2006,14195,2006,840,29
"10869",14195.2007,14195,2007,840,12
"10870",14195.2008,14195,2008,840,24
"10871",14195.2009,14195,2009,840,21
"10872",14195.2012,14195,2012,840,28
"10873",14195.2013,14195,2013,840,23
"10874",14195.2014,14195,2014,840,39
"10875",14195.2015,14195,2015,840,31
"10876",14195.2016,14195,2016,840,51
"10877",14195.2017,14195,2017,840,43
"10878",14195.2018,14195,2018,840,54
"10879",14195.2019,14195,2019,840,46
"10880",14197.1997,14197,1997,840,35
"10881",14198.1997,14198,1997,840,58
"10882",14198.1998,14198,1998,840,61
"10883",14198.1999,14198,1999,840,60
"10884",14198.2,14198,2000,840,57
"10885",14198.2001,14198,2001,840,61
"10886",14198.2002,14198,2002,840,53
"10887",14198.2003,14198,2003,840,55
"10888",14198.2004,14198,2004,840,51
"10889",14198.2005,14198,2005,840,50
"10890",14198.2006,14198,2006,840,57
"10891",14198.2007,14198,2007,840,56
"10892",14198.2008,14198,2008,840,45
"10893",14198.2009,14198,2009,840,53
"10894",14198.201,14198,2010,840,47
"10895",14198.2011,14198,2011,840,56
"10896",14198.2012,14198,2012,840,49
"10897",14198.2013,14198,2013,840,57
"10898",14198.2014,14198,2014,840,55
"10899",14198.2015,14198,2015,840,55
"10900",14198.2016,14198,2016,840,60
"10901",14198.2017,14198,2017,840,52
"10902",14198.2018,14198,2018,840,72
"10903",14198.2019,14198,2019,840,56
"10904",14199.1997,14199,1997,840,1
"10905",14199.1998,14199,1998,840,8
"10906",14199.1999,14199,1999,840,4
"10907",14199.2,14199,2000,840,4
"10908",14199.2002,14199,2002,840,5
"10909",14199.2003,14199,2003,840,2
"10910",14199.2004,14199,2004,840,0
"10911",14199.2005,14199,2005,840,4
"10912",14199.2006,14199,2006,840,2
"10913",14199.2007,14199,2007,840,0
"10914",14199.2008,14199,2008,840,2
"10915",14199.2009,14199,2009,840,2
"10916",14199.201,14199,2010,840,3
"10917",14199.2011,14199,2011,840,1
"10918",14199.2012,14199,2012,840,3
"10919",14199.2013,14199,2013,840,2
"10920",14199.2014,14199,2014,840,1
"10921",14199.2015,14199,2015,840,2
"10922",14199.2016,14199,2016,840,0
"10923",14199.2017,14199,2017,840,2
"10924",14199.2018,14199,2018,840,3
"10925",14199.2019,14199,2019,840,2
"10926",14200.1997,14200,1997,840,10
"10927",14200.1999,14200,1999,840,6
"10928",14200.2001,14200,2001,840,3
"10929",14200.2003,14200,2003,840,3
"10930",14200.2004,14200,2004,840,1
"10931",14200.2006,14200,2006,840,2
"10932",14200.2011,14200,2011,840,4
"10933",14200.2012,14200,2012,840,5
"10934",14200.2013,14200,2013,840,8
"10935",14200.2014,14200,2014,840,9
"10936",14200.2015,14200,2015,840,9
"10937",14200.2017,14200,2017,840,4
"10938",14200.2018,14200,2018,840,4
"10939",14201.1997,14201,1997,840,9
"10940",14201.1998,14201,1998,840,11
"10941",14201.1999,14201,1999,840,12
"10942",14201.2,14201,2000,840,1
"10943",14201.2001,14201,2001,840,0
"10944",14201.2002,14201,2002,840,2
"10945",14201.2003,14201,2003,840,9
"10946",14201.2004,14201,2004,840,0
"10947",14201.2005,14201,2005,840,10
"10948",14201.2006,14201,2006,840,10
"10949",14201.2007,14201,2007,840,0
"10950",14201.2012,14201,2012,840,12
"10951",14201.2013,14201,2013,840,1
"10952",14201.2014,14201,2014,840,4
"10953",14201.2015,14201,2015,840,15
"10954",14201.2016,14201,2016,840,21
"10955",14201.2017,14201,2017,840,20
"10956",14201.2018,14201,2018,840,17
"10957",14202.1997,14202,1997,840,3
"10958",14202.2001,14202,2001,840,3
"10959",14202.2002,14202,2002,840,5
"10960",14202.2003,14202,2003,840,11
"10961",14202.2004,14202,2004,840,5
"10962",14204.2003,14204,2003,840,43
"10963",14204.2004,14204,2004,840,45
"10964",14204.2007,14204,2007,840,35
"10965",14205.1997,14205,1997,840,5
"10966",14205.1998,14205,1998,840,7
"10967",14205.1999,14205,1999,840,5
